section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,441,1683879816569545074,1683879816729493074,159,459.645,284.305,-7.365894338905745,17.715286489635048
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,442,1683879816749492074,1683879816817492074,68,435.173,284.399,-9.2611128055433,17.68088029727525
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,443,1683879816897467074,1683879817457822074,560,511.68,328.373,-3.2979757300510677,14.443581712565292
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,444,1683879817485453074,1683879817973502074,488,487.779,298.045,-5.16693477907006,16.707842667278204
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,445,1683879818021602074,1683879818421587074,399,509.7,320.068,-3.4561720730832097,15.06637818625871
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,446,1683879818445497074,1683879818561582074,116,534.823,334.821,-1.522730841798655,13.96593502406665
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,447,1683879818589484074,1683879818665568074,76,476.23,337.256,-6.001966651938721,13.758840143332463
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,448,1683879818685618074,1683879819097462074,411,530.736,361.083,-1.826260544822232,11.993105040633996
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,449,1683879819157462074,1683879819245584074,88,601.255,322.306,3.5720107887635186,14.90041586161748
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,450,1683879819285620074,1683879819857511074,571,516.871,321.581,-2.904638436894048,14.95553885219599
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,451,1683879819881485074,1683879820249498074,368,532.769,305.158,-1.6909789811400486,16.19391277281504
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,452,1683879820421571074,1683879820825463074,403,518.71,314.38,-2.7681688890765574,15.496973590203032
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,453,1683879820857475074,1683879821097426074,239,535.867,347.535,-1.4392661821182664,13.011293930070334
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,454,1683879821425542074,1683879821625496074,199,559.992,363.093,0.4002385592756308,11.84470411253477
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,455,1683879821665411074,1683879821785464074,120,494.32,362.093,-4.596452453518903,11.90597244182749
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,456,1683879821885814074,1683879822073445074,187,507.551,338.377,-3.6065581195738896,13.691038253724445
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,457,1683879822093481074,1683879822321472074,227,528.867,328.035,-1.9813034496134547,14.474378644731244
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,458,1683879822465452074,1683879822697486074,232,427.652,312.751,-9.769871535129688,15.55065610995643
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,459,1683879822737509074,1683879822797528074,60,520.85,313.393,-2.604259257386807,15.571802604870713
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,460,1683879822865464074,1683879823005667074,140,552.277,396.007,-0.18649964692712465,9.373200551870392
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,461,1683879823033568074,1683879823789517074,755,532.79,324.86,-1.6817701861641872,14.713732391484145
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,462,1683879823989532074,1683879824149489074,159,572.963,333.23,1.396516118858936,14.086741427128318
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,463,1683879824289478074,1683879824485615074,196,554.364,313.533,-0.02693498950756977,15.567476654075593
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,464,1683879824509471074,1683879824737464074,227,514.387,310.266,-3.1035686792176396,15.80438746251428
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,465,1683879824777508074,1683879824945569074,168,579.625,308.167,1.9188140750933924,15.968672868439873
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,466,1683879824977489074,1683879825233425074,255,505.454,330.866,-3.7729059961066413,14.25391505564733
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,467,1683879825281730074,1683879825561475074,279,540.36,316.344,-1.103215667908046,15.354919020111534
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,468,1683879825585498074,1683879825849447074,263,487.77,311.826,-5.149632597399622,15.673573729783765
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,469,1683879825873454074,1683879825945527074,72,524.513,329.555,-2.3141288839634924,14.359053538046007
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,470,1683879825981488074,1683879826805837074,824,511.433,323.982,-3.32014138913642,14.773223890563905
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,471,1683879826833471074,1683879826901514074,68,508.215,344.571,-3.5512373648845315,13.226371466862304
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,472,1683879827045535074,1683879827809552074,764,505.529,306.956,-3.7882858704511833,16.049070964955742
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,473,1683879827949417074,1683879829525484074,1576,503.693,312.715,-3.924131503306783,15.615707010965476
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,474,1683879829669463074,1683879830141501074,472,520.46,329.962,-2.62440056125369,14.32737064279615
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,475,1683879830185490074,1683879830261428074,75,446.197,278.274,-8.42217979466805,18.152838852710964
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,476,1683879830337582074,1683879832689583074,2352,503.177,308.862,-3.9675025562961026,15.904797526355237
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,477,1683879832737476074,1683879832797498074,60,421.555,282.107,-10.322557140824825,17.834604602010067
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,478,1683879832829503074,1683879833033507074,204,490.189,319.495,-4.954433050381265,15.09959925339411
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,479,1683879833073461074,1683879833161519074,88,487.415,396.112,-5.093549532037069,9.352180890256438
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,480,1683879833193486074,1683879833309610074,116,546.713,378.153,-0.6088762090252609,10.713448356545769
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,481,1683879833345492074,1683879833917500074,572,505.654,379.357,-3.7233176047590604,10.615114813062235
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,482,1683879833957538074,1683879834017506074,59,477.121,381.844,-5.884763261060317,10.41726585385461
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,483,1683879834085503074,1683879834225512074,140,460.49,352.605,-7.182468101618899,12.598099474558447
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,484,1683879834345497074,1683879834677666074,332,567.502,346.74,0.9751826613774001,13.072501248053705
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,485,1683879834797550074,1683879835065489074,267,493.177,331.207,-4.712504938323593,14.222488554028654
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,486,1683879835097537074,1683879835581468074,483,525.923,327.82,-2.2069853545089524,14.489804264049933
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,487,1683879835609529074,1683879836865489074,1255,502.525,313.27,-4.013366901796899,15.573533903992338
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,488,1683879836893473074,1683879836973483074,80,554.188,327.068,-0.040724570015051115,14.550474827942837
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,489,1683879837005493074,1683879837313585074,308,486.025,314.52,-5.28036150978039,15.470344418395293
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,490,1683879837409459074,1683879837945472074,536,488.391,326.29,-5.084525596421259,14.588725835216286
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,491,1683879838077497074,1683879838217645074,140,485.996,312.981,-5.284568546351509,15.585765298457495
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,492,1683879838241554074,1683879838645443074,403,497.146,336.755,-4.4033722055780204,13.808170385556402
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,493,1683879838665653074,1683879838757476074,91,529.563,341.882,-1.922463883197455,13.434624282876287
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,494,1683879838865546074,1683879839061508074,195,573.057,354.961,1.3967348414726868,12.454629319556688
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,495,1683879839117555074,1683879839509639074,392,489.912,320.279,-4.974789238078628,15.040610832439656
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,496,1683879839537534074,1683879839977471074,439,493.676,327.715,-4.677926518246902,14.484777587558444
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,497,1683879840057466074,1683879840209466074,152,424.05,297.623,-10.085743107489092,16.6775288353353
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,498,1683879840277504074,1683879840397484074,119,494.645,347.423,-4.584572085271213,13.006613154647356
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,499,1683879840569544074,1683879840973558074,404,484.446,336.458,-5.374808904525885,13.823707624400052
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,500,1683879841089484074,1683879841429492074,340,495.225,331.924,-4.555057967881445,14.169711770228146
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,501,1683879841457490074,1683879841841598074,384,484.78,327.274,-5.360020907093165,14.51280405456559
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,502,1683879841861477074,1683879842525521074,664,491.355,325.816,-4.857832757923782,14.625996618758377
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,503,1683879842557465074,1683879842929460074,371,494.17,378.62,-4.594765231253392,10.66639762727883
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,504,1683879842949446074,1683879843029515074,80,496.342,376.878,-4.431324177099173,10.797838672773626
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,505,1683879843049490074,1683879843321492074,272,520.51,336.5,-2.6168888548422364,13.836453982431472
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,506,1683879843377488074,1683879843617547074,240,461.794,357.422,-7.076534490802781,12.238242718683832
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,507,1683879843657475074,1683879843745425074,87,411.586,292.748,-11.062013621425432,17.025179800354987
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,508,1683879843837583074,1683879844401426074,563,473.515,331.959,-6.216584132232781,14.154179748546479
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,509,1683879844429475074,1683879844493521074,64,410.075,309.68,-11.129224154157763,15.75844074496724
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,510,1683879844545476074,1683879845221545074,676,504.543,323.39,-3.8490646136625593,14.814735286094688
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,511,1683879845261433074,1683879845389551074,128,511.939,333.521,-3.274472660041492,14.057208094333681
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,512,1683879845557478074,1683879845661490074,104,548.87,333.915,-0.4478948073502735,14.035832202019686
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,513,1683879845741510074,1683879845817505074,75,498.415,325.713,-4.316832234925861,14.63744221775111
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,514,1683879846005553074,1683879846121441074,115,610.498,283.761,4.32670449140017,17.79143347595178
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,515,1683879846317597074,1683879846809674074,492,479.043,332.314,-5.793125750546771,14.131242431183065
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,516,1683879846829487074,1683879846969492074,140,516.82,326.972,-2.905046588030734,14.550689978489544
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,517,1683879846997458074,1683879847189526074,192,539.596,349.959,-1.1542408853021178,12.829816577520146
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,518,1683879847221567074,1683879847397512074,175,471.976,345.935,-6.315684018338935,13.105595300286483
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,519,1683879847517491074,1683879847577588074,60,502.705,321.856,-3.991453435345446,14.929001897965895
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,520,1683879847669464074,1683879848349577074,680,467.872,320.566,-6.665764131499116,15.004151379633255
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,521,1683879848385627074,1683879848865431074,479,488.202,329.035,-5.09584696061405,14.382725341204468
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,522,1683879849017504074,1683879849225591074,208,571.312,340.838,1.2677911900583227,13.51546714088145
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,523,1683879849469501074,1683879850981491074,1511,492.728,330.231,-4.747890987258422,14.295459916092872
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,524,1683879851017570074,1683879851937473074,919,529.682,317.225,-1.9233765845014095,15.286549624820777
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,525,1683879851989728074,1683879852381455074,391,512.603,313.903,-3.2379737553765358,15.530507198996869
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,526,1683879852409476074,1683879852593519074,184,482.871,326.678,-5.507057739052151,14.55632952022974
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,527,1683879852625472074,1683879852749531074,124,505.94,329.281,-3.7369632406986892,14.373083773677953
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,528,1683879852929528074,1683879853017609074,88,486.833,321.065,-5.210179165210976,14.979758265790311
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,529,1683879853185662074,1683879853401425074,215,516.26,315.426,-2.955778078119618,15.417516810948236
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,530,1683879853465474074,1683879853725569074,260,509.85,314.011,-3.4495805001883366,15.521238783336075
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,531,1683879853817479074,1683879854017658074,200,559.332,340.366,0.352175381238348,13.55162287383213
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,532,1683879854065492074,1683879854177687074,112,473.675,319.993,-6.221280018078507,15.051456048200173
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,533,1683879854205464074,1683879854529520074,324,527.156,308.01,-2.1220682773139665,15.978158478942039
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,534,1683879854781491074,1683879854889463074,107,503.329,320.397,-3.9449148058147236,15.038835382598139
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,535,1683879855025539074,1683879855725490074,699,501.493,331.53,-4.075559235526039,14.20236605013675
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,536,1683879855745426074,1683879856213523074,468,503.426,324.958,-3.9333785150473544,14.696516403210142
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,537,1683879856253699074,1683879856429529074,175,572.39,308.236,1.3615528716600898,15.964645909621561
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,538,1683879856461452074,1683879856669504074,208,528.822,322.879,-1.986942757636214,14.861636932592319
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,539,1683879856837481074,1683879856905646074,68,514.045,314.088,-3.1270045317484967,15.517197918264609
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,540,1683879857041473074,1683879857293542074,252,514.956,305.231,-3.06358969987483,16.182799240128073
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,541,1683879857313486074,1683879857773461074,459,510.485,318.695,-3.3970115560320173,15.169767504650933
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,542,1683879857837540074,1683879858817513074,979,451.484,383.024,-7.826355552137535,10.314753200165267
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,543,1683879858849470074,1683879859017487074,168,487.328,333.993,-5.157117717970446,14.010264088736058
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,544,1683879859117528074,1683879859269472074,151,494.485,317.894,-4.626416790983116,15.22219315330476
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,545,1683879859297453074,1683879859633458074,336,515.225,320.733,-3.0316004608293396,15.018600660626365
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,546,1683879859661502074,1683879859765558074,104,521.958,324.906,-2.5124311920078886,14.707508461535616
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,547,1683879859809521074,1683879860041461074,231,546.566,355.365,-0.6220326159626504,12.424635779102985
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,548,1683879860129579074,1683879860265670074,136,506.489,312.655,-3.709153244997842,15.621592113321375
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,549,1683879860569473074,1683879861497482074,928,503.769,326.597,-3.905601643838815,14.573618955280326
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,550,1683879861537441074,1683879861741526074,204,417.403,308.854,-10.567823412587249,15.829593791641818
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,551,1683879861781505074,1683879861909473074,127,520.783,303.945,-2.61537192013842,16.281521600014607
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,552,1683879862121542074,1683879862381497074,259,491.658,327.775,-4.832494591165787,14.479188893748917
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,553,1683879862421487074,1683879862529519074,108,536.522,318.954,-1.3973769991598874,15.158125945196161
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,554,1683879862549468074,1683879862725505074,176,486.534,322.978,-5.230795119343642,14.836106448434919
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,555,1683879862945533074,1683879863109484074,163,535.918,318.125,-1.4440280852123886,15.220356030508647
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,556,1683879863137461074,1683879863513476074,376,521.59,316.316,-2.5456454116607956,15.352493222668976
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,557,1683879863545526074,1683879864145911074,600,498.785,323.639,-4.290502100427096,14.793243291387707
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,558,1683879864169527074,1683879864285518074,115,536.501,315.109,-1.4001332628202188,15.447014108047494
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,559,1683879864309528074,1683879864417486074,107,479.336,317.061,-5.790889490255863,15.275281643408384
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,560,1683879864445497074,1683879864729466074,283,506.764,314.906,-3.6860049530699657,15.452655473882924
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,561,1683879864817561074,1683879864941480074,123,532.279,335.67,-1.7170670509295354,13.901716728704839
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,562,1683879865081520074,1683879865157485074,75,514.309,331.789,-3.0942679473531607,14.188122802553167
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,563,1683879865185493074,1683879865757639074,572,482.524,316.563,-5.546693097078494,15.314820912011653
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,564,1683879865789469074,1683879868081596074,2292,490.849,329.239,-4.8928987257229855,14.368850245669355
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,565,1683879868106052074,1683879868177480074,71,468.056,339.419,-6.623684052739482,13.591242571171485
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,566,1683879868361418074,1683879870061507074,1700,512.441,318.947,-3.246598775085067,15.15165885548083
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,567,1683879870089516074,1683879870477566074,388,462.441,356.248,-7.028866440606021,12.326625854402108
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,568,1683879870505495074,1683879870565493074,59,486.246,365.302,-5.207567567938105,11.66170130491831
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,569,1683879870665606074,1683879871865479074,1199,502.193,327.409,-4.025686147392661,14.511985207865864
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,570,1683879872017471074,1683879872329455074,311,496.96,329.077,-4.425030572295546,14.384223767213198
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,571,1683879872361568074,1683879873141593074,780,505.793,321.914,-3.754462901876526,14.92611795433177
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,572,1683879873213479074,1683879873305509074,92,432.858,278.245,-9.457206485392927,18.138718601464237
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,573,1683879873421482074,1683879873929556074,508,512.817,325.781,-3.2127138774762147,14.638683055305853
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,574,1683879873949487074,1683879874289475074,339,506.524,327.847,-3.6934256069562728,14.480983939950224
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,575,1683879874317612074,1683879874585490074,267,543.309,349.52,-0.8710981376745586,12.863223457232518
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,576,1683879874605482074,1683879874805561074,200,491.702,318.203,-4.839749425478528,15.197451965107875
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,577,1683879874981559074,1683879876473495074,1491,511.492,335.826,-3.3070163368768384,13.883991218102103
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,578,1683879876521493074,1683879876593618074,72,415.249,266.201,-10.862748800179556,19.01496118289963
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,579,1683879876653508074,1683879877489550074,836,501.972,339.07,-4.032381897518986,13.636671329463999
b84e95f2-6d8b-40e5-ab30-af27b867a839,4bbf62fc-71fc-407c-8dd6-d476f6542689,580,1683879877509498074,1683879877829614074,320,462.33,393.242,-6.993594914061631,9.556054812797312
